BRANCH_NAME,CUSTOMER_CLASS,year,month,Amount,Accounts,BRANCH_NAME_En,CBU
القرى,GOVT,2022,8,1482670.56,2607,Al Qara,BA
القرى,GOVT,2022,10,40385.15,184,Al Qara,BA
القرى,GOVT,2022,11,36876.25,309,Al Qara,BA
القرى,GOVT,2022,12,111830.26,363,Al Qara,BA
القرى,RES,2022,1,187749.62,2008,Al Qara,BA
القرى,RES,2022,2,210751.53,1988,Al Qara,BA
القرى,RES,2022,3,177713.80,2327,Al Qara,BA
القرى,RES,2022,4,168413.88,2158,Al Qara,BA
القرى,RES,2022,5,168907.21,2122,Al Qara,BA
القرى,RES,2022,6,255410.22,2434,Al Qara,BA
القرى,RES,2022,7,325103.55,2391,Al Qara,BA
القرى,RES,2022,8,316012.31,2444,Al Qara,BA
القرى,RES,2022,9,257884.43,2545,Al Qara,BA
القرى,RES,2022,10,243481.86,2569,Al Qara,BA
القرى,RES,2022,11,201648.48,2522,Al Qara,BA
القرى,RES,2022,12,216977.53,2622,Al Qara,BA
القرى,TANKER,2022,1,97218.70,4,Al Qara,BA
القرى,TANKER,2022,2,90507.30,4,Al Qara,BA
القرى,TANKER,2022,3,85228.80,3,Al Qara,BA
القرى,TANKER,2022,4,91287.00,5,Al Qara,BA
القرى,TANKER,2022,5,98279.00,4,Al Qara,BA
القرى,TANKER,2022,6,103562.10,5,Al Qara,BA
القرى,TANKER,2022,7,129145.00,5,Al Qara,BA
القرى,TANKER,2022,8,146420.30,5,Al Qara,BA
القرى,TANKER,2022,9,134701.80,5,Al Qara,BA
القرى,TANKER,2022,10,107918.30,6,Al Qara,BA
القرى,TANKER,2022,11,84485.90,5,Al Qara,BA
القرى,TANKER,2022,12,76327.80,6,Al Qara,BA
المجاردة,RES,2022,1,5985.00,2,Almajardah,AS
المجاردة,RES,2022,2,11615.00,1,Almajardah,AS
المجاردة,RES,2022,3,10580.00,1,Almajardah,AS
المجاردة,RES,2022,4,11511.50,1,Almajardah,AS
المجاردة,RES,2022,7,993.03,1,Almajardah,AS
المجاردة,RES,2022,8,2900.00,1,Almajardah,AS
المجاردة,RES,2022,10,10925.00,1,Almajardah,AS
المجاردة,RES,2022,11,40160.69,3,Almajardah,AS
المجاردة,RES,2022,12,14375.00,1,Almajardah,AS
المخواه وغامد الزناد,COM,2022,1,2259.54,12,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,2,3194.07,11,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,3,2355.35,14,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,4,3754.60,16,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,5,5858.73,15,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,6,9831.80,23,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,7,4759.50,18,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,8,4532.84,17,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,9,6102.90,21,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,10,9460.36,19,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,11,3603.44,17,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,COM,2022,12,2613.76,19,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2022,6,475650.88,17,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2022,8,1173549.65,1503,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2022,9,1076.40,2,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2022,10,139709.02,266,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2022,11,419743.08,370,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,GOVT,2022,12,497229.60,401,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,1,282178.96,1325,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,2,370120.51,1290,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,3,225912.29,1474,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,4,197938.13,1367,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,5,181858.86,1271,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,6,212282.88,1490,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,7,235170.20,1432,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,8,226625.02,1481,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,9,265961.70,1591,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,10,392420.46,1634,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,11,210608.69,1540,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,RES,2022,12,241113.32,1653,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,1,56136.10,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,2,52768.90,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,3,52288.20,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,4,53180.60,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,5,56768.60,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,6,56437.40,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,7,61315.70,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,8,61755.00,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,9,61067.30,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,10,55830.20,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,11,56662.80,1,Al Makhwah and Ghamid Al Zinad,BA
المخواه وغامد الزناد,TANKER,2022,12,57732.30,1,Al Makhwah and Ghamid Al Zinad,BA
المندق و بني حسن,COM,2022,1,69918.23,22,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,2,1722.23,15,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,3,2077.59,18,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,4,13313.68,15,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,5,6021.22,12,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,6,17906.88,19,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,7,14074.62,20,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,8,11370.86,15,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,9,9253.97,18,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,10,2121.76,11,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,11,2285.25,15,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,COM,2022,12,10323.26,20,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2022,6,19717.59,6,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2022,8,812208.10,1744,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2022,9,538.20,1,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2022,10,55239.77,199,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2022,11,108151.74,300,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,GOVT,2022,12,471785.17,381,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,1,230618.35,2995,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,2,214394.73,2867,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,3,292546.35,3396,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,4,219506.60,3133,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,5,218522.16,3109,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,6,329481.14,3477,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,7,329512.16,3609,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,8,431340.02,3655,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,9,400525.64,3891,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,10,290639.07,3811,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,11,201960.50,3656,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,RES,2022,12,231574.47,3877,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,1,118652.40,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,2,80359.70,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,3,81459.10,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,4,81408.50,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,5,92361.10,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,6,90891.40,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,7,111421.20,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,8,161745.20,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,9,197961.00,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,10,130320.30,5,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,11,92338.10,4,Al Mandaq and Bani Hassan,BA
المندق و بني حسن,TANKER,2022,12,90794.80,5,Al Mandaq and Bani Hassan,BA
النماص,RES,2022,1,197271.00,12,Alnamas,AS
النماص,RES,2022,2,171545.50,9,Alnamas,AS
النماص,RES,2022,3,24748.00,2,Alnamas,AS
النماص,RES,2022,4,83398.00,4,Alnamas,AS
النماص,RES,2022,10,57500.00,2,Alnamas,AS
النماص,RES,2022,11,53774.00,3,Alnamas,AS
النماص,RES,2022,12,22712.50,2,Alnamas,AS
بدر الجنوب,GOVT,2022,5,704.77,13,Badr Al Janub,NJ
بدر الجنوب,RES,2022,1,10353.77,152,Badr Al Janub,NJ
بدر الجنوب,RES,2022,2,5972.96,105,Badr Al Janub,NJ
بدر الجنوب,RES,2022,3,8311.74,146,Badr Al Janub,NJ
بدر الجنوب,RES,2022,4,3776.32,130,Badr Al Janub,NJ
بدر الجنوب,RES,2022,5,11773.34,121,Badr Al Janub,NJ
بدر الجنوب,RES,2022,6,4904.29,144,Badr Al Janub,NJ
بدر الجنوب,RES,2022,7,13421.85,133,Badr Al Janub,NJ
بدر الجنوب,RES,2022,8,5382.25,145,Badr Al Janub,NJ
بدر الجنوب,RES,2022,9,3696.73,156,Badr Al Janub,NJ
بدر الجنوب,RES,2022,10,4971.24,147,Badr Al Janub,NJ
بدر الجنوب,RES,2022,11,7410.13,151,Badr Al Janub,NJ
بدر الجنوب,RES,2022,12,8643.78,154,Badr Al Janub,NJ
بلجرشي,COM,2022,1,30785.77,72,Baljorashi,BA
بلجرشي,COM,2022,2,127841.11,77,Baljorashi,BA
بلجرشي,COM,2022,3,53766.14,86,Baljorashi,BA
بلجرشي,COM,2022,4,56945.75,76,Baljorashi,BA
بلجرشي,COM,2022,5,76553.72,74,Baljorashi,BA
بلجرشي,COM,2022,6,42967.00,91,Baljorashi,BA
بلجرشي,COM,2022,7,44833.71,88,Baljorashi,BA
بلجرشي,COM,2022,8,65265.36,106,Baljorashi,BA
بلجرشي,COM,2022,9,68542.00,99,Baljorashi,BA
بلجرشي,COM,2022,10,52869.33,109,Baljorashi,BA
بلجرشي,COM,2022,11,45844.89,97,Baljorashi,BA
بلجرشي,COM,2022,12,36275.85,104,Baljorashi,BA
بلجرشي,GOVT,2022,1,23405.34,3,Baljorashi,BA
بلجرشي,GOVT,2022,2,5795.76,3,Baljorashi,BA
بلجرشي,GOVT,2022,3,956.42,2,Baljorashi,BA
بلجرشي,GOVT,2022,4,3769.42,1,Baljorashi,BA
بلجرشي,GOVT,2022,5,8339.16,3,Baljorashi,BA
بلجرشي,GOVT,2022,6,907543.27,319,Baljorashi,BA
بلجرشي,GOVT,2022,7,1132.67,2,Baljorashi,BA
بلجرشي,GOVT,2022,8,1330199.07,1950,Baljorashi,BA
بلجرشي,GOVT,2022,9,6413.41,2,Baljorashi,BA
بلجرشي,GOVT,2022,10,348345.05,269,Baljorashi,BA
بلجرشي,GOVT,2022,11,545483.07,524,Baljorashi,BA
بلجرشي,GOVT,2022,12,414086.57,591,Baljorashi,BA
بلجرشي,RES,2022,1,506542.72,5458,Baljorashi,BA
بلجرشي,RES,2022,2,388666.98,5312,Baljorashi,BA
بلجرشي,RES,2022,3,481811.61,6180,Baljorashi,BA
بلجرشي,RES,2022,4,500118.31,5823,Baljorashi,BA
بلجرشي,RES,2022,5,545170.48,5622,Baljorashi,BA
بلجرشي,RES,2022,6,775621.01,6398,Baljorashi,BA
بلجرشي,RES,2022,7,909272.10,6405,Baljorashi,BA
بلجرشي,RES,2022,8,1107139.08,6645,Baljorashi,BA
بلجرشي,RES,2022,9,851690.07,6863,Baljorashi,BA
بلجرشي,RES,2022,10,752923.31,6843,Baljorashi,BA
بلجرشي,RES,2022,11,558401.69,6585,Baljorashi,BA
بلجرشي,RES,2022,12,554798.54,7024,Baljorashi,BA
بلجرشي,TANKER,2022,1,52571.10,2,Baljorashi,BA
بلجرشي,TANKER,2022,2,46133.40,2,Baljorashi,BA
بلجرشي,TANKER,2022,3,46013.80,2,Baljorashi,BA
بلجرشي,TANKER,2022,4,47996.40,2,Baljorashi,BA
بلجرشي,TANKER,2022,5,69400.20,2,Baljorashi,BA
بلجرشي,TANKER,2022,6,56869.80,2,Baljorashi,BA
بلجرشي,TANKER,2022,7,69763.60,2,Baljorashi,BA
بلجرشي,TANKER,2022,8,73052.60,2,Baljorashi,BA
بلجرشي,TANKER,2022,9,85389.80,2,Baljorashi,BA
بلجرشي,TANKER,2022,10,74899.50,2,Baljorashi,BA
بلجرشي,TANKER,2022,11,60968.40,2,Baljorashi,BA
بلجرشي,TANKER,2022,12,58891.50,2,Baljorashi,BA
بيش,COM,2022,1,24.55,1,Baish,JZBU
بيش,COM,2022,2,86.84,1,Baish,JZBU
بيش,COM,2022,3,72.52,2,Baish,JZBU
بيش,COM,2022,4,28.70,1,Baish,JZBU
بيش,COM,2022,5,28125.56,3,Baish,JZBU
بيش,COM,2022,6,40.27,1,Baish,JZBU
بيش,COM,2022,7,1221.71,1,Baish,JZBU
بيش,COM,2022,8,4270.37,4,Baish,JZBU
بيش,COM,2022,9,1927.64,2,Baish,JZBU
بيش,COM,2022,10,7673.54,5,Baish,JZBU
بيش,COM,2022,11,2228.90,3,Baish,JZBU
بيش,COM,2022,12,1566.38,1,Baish,JZBU
بيش,GOVT,2022,3,329360.98,13,Baish,JZBU
بيش,GOVT,2022,4,83575.57,3,Baish,JZBU
بيش,GOVT,2022,5,362389.14,73,Baish,JZBU
بيش,GOVT,2022,8,5154878.24,5276,Baish,JZBU
بيش,GOVT,2022,10,38554.42,12,Baish,JZBU
بيش,GOVT,2022,11,258200.17,81,Baish,JZBU
بيش,GOVT,2022,12,612856.27,28,Baish,JZBU
بيش,RES,2022,1,266221.79,1201,Baish,JZBU
بيش,RES,2022,2,240329.58,1171,Baish,JZBU
بيش,RES,2022,3,230448.76,1361,Baish,JZBU
بيش,RES,2022,4,213664.01,1295,Baish,JZBU
بيش,RES,2022,5,240581.50,1194,Baish,JZBU
بيش,RES,2022,6,284513.76,1450,Baish,JZBU
بيش,RES,2022,7,277070.69,1421,Baish,JZBU
بيش,RES,2022,8,308236.42,1547,Baish,JZBU
بيش,RES,2022,9,217726.65,1601,Baish,JZBU
بيش,RES,2022,10,227512.06,1704,Baish,JZBU
بيش,RES,2022,11,200351.64,1606,Baish,JZBU
بيش,RES,2022,12,211180.83,1730,Baish,JZBU
بيش,TANKER,2022,2,73831.62,1,Baish,JZBU
بيش,TANKER,2022,3,47973.80,1,Baish,JZBU
بيش,TANKER,2022,4,40865.53,1,Baish,JZBU
بيش,TANKER,2022,5,31710.74,1,Baish,JZBU
بيش,TANKER,2022,6,39803.93,1,Baish,JZBU
بيش,TANKER,2022,8,61839.18,1,Baish,JZBU
بيش,TANKER,2022,9,22043.33,1,Baish,JZBU
بيش,TANKER,2022,10,30419.06,1,Baish,JZBU
بيش,TANKER,2022,11,33615.97,1,Baish,JZBU
بيش,TANKER,2022,12,31476.63,1,Baish,JZBU
بيشة,COM,2022,1,17993.75,10,Bishah,AS
بيشة,COM,2022,2,13988.40,10,Bishah,AS
بيشة,COM,2022,3,10068.38,11,Bishah,AS
بيشة,COM,2022,4,10733.21,10,Bishah,AS
بيشة,COM,2022,5,31842.61,11,Bishah,AS
بيشة,COM,2022,6,11101.90,11,Bishah,AS
بيشة,COM,2022,7,9662.56,11,Bishah,AS
بيشة,COM,2022,8,12960.83,11,Bishah,AS
بيشة,COM,2022,9,10048.06,10,Bishah,AS
بيشة,COM,2022,10,70362.18,20,Bishah,AS
بيشة,COM,2022,11,33347.12,11,Bishah,AS
بيشة,COM,2022,12,77701.91,22,Bishah,AS
بيشة,GOVT,2022,1,250893.73,45,Bishah,AS
بيشة,GOVT,2022,2,23011.70,2,Bishah,AS
بيشة,GOVT,2022,3,7555.50,2,Bishah,AS
بيشة,GOVT,2022,5,725117.95,37,Bishah,AS
بيشة,GOVT,2022,6,110660.30,20,Bishah,AS
بيشة,GOVT,2022,7,34608.42,25,Bishah,AS
بيشة,GOVT,2022,8,279136.28,437,Bishah,AS
بيشة,GOVT,2022,9,144544.73,29,Bishah,AS
بيشة,GOVT,2022,10,133109.08,46,Bishah,AS
بيشة,GOVT,2022,11,218513.46,20,Bishah,AS
بيشة,GOVT,2022,12,201264.04,51,Bishah,AS
بيشة,RES,2022,1,399611.65,2450,Bishah,AS
بيشة,RES,2022,2,240584.54,2328,Bishah,AS
بيشة,RES,2022,3,359861.47,2800,Bishah,AS
بيشة,RES,2022,4,265436.82,2576,Bishah,AS
بيشة,RES,2022,5,298760.34,2527,Bishah,AS
بيشة,RES,2022,6,445340.73,2795,Bishah,AS
بيشة,RES,2022,7,254264.34,2859,Bishah,AS
بيشة,RES,2022,8,398869.36,2769,Bishah,AS
بيشة,RES,2022,9,323657.99,2999,Bishah,AS
بيشة,RES,2022,10,346757.20,3091,Bishah,AS
بيشة,RES,2022,11,347182.46,2987,Bishah,AS
بيشة,RES,2022,12,343434.76,3082,Bishah,AS
بيشة,TANKER,2022,10,239464.43,1,Bishah,AS
بيشة,TANKER,2022,11,67034.47,1,Bishah,AS
تثليث,RES,2022,1,10925.00,1,TATHLEETH,AS
تنومة,RES,2022,1,19492.50,3,TANOOMAH,AS
تنومة,RES,2022,2,24495.00,3,TANOOMAH,AS
تنومة,RES,2022,3,31395.00,2,TANOOMAH,AS
تنومة,RES,2022,4,2645.00,1,TANOOMAH,AS
تنومة,RES,2022,9,3450.00,1,TANOOMAH,AS
ثار,GOVT,2022,1,729.95,7,Thar,NJ
ثار,GOVT,2022,5,360.87,4,Thar,NJ
ثار,GOVT,2022,8,3103.19,15,Thar,NJ
ثار,GOVT,2022,9,867.17,13,Thar,NJ
ثار,GOVT,2022,10,419.35,4,Thar,NJ
ثار,GOVT,2022,11,1697.07,9,Thar,NJ
ثار,GOVT,2022,12,147.05,4,Thar,NJ
ثار,RES,2022,1,6856.26,71,Thar,NJ
ثار,RES,2022,2,7805.75,64,Thar,NJ
ثار,RES,2022,3,18158.07,87,Thar,NJ
ثار,RES,2022,4,13703.54,89,Thar,NJ
ثار,RES,2022,5,11700.60,68,Thar,NJ
ثار,RES,2022,6,12020.38,89,Thar,NJ
ثار,RES,2022,7,4919.52,82,Thar,NJ
ثار,RES,2022,8,6825.60,93,Thar,NJ
ثار,RES,2022,9,4529.27,82,Thar,NJ
ثار,RES,2022,10,6861.09,78,Thar,NJ
ثار,RES,2022,11,6348.45,103,Thar,NJ
ثار,RES,2022,12,6772.80,100,Thar,NJ
ثار,TANKER,2022,5,58600.70,1,Thar,NJ
جازان - الرئيسي,COM,2022,1,469953.95,129,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,2,347620.54,116,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,3,257094.65,103,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,4,579968.05,132,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,5,536745.31,123,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,6,391071.60,133,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,7,303742.26,135,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,8,330423.12,126,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,9,301953.26,120,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,10,713326.21,140,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,11,462114.95,113,Jazan - Main,JZBU
جازان - الرئيسي,COM,2022,12,345425.79,136,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,2,23000.00,1,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,3,615338.16,10,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,4,38689.74,2,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,5,191823.41,69,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,6,496562.28,28,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,7,1935329.32,127,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,8,3930086.91,4359,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,10,4051839.09,49,Jazan - Main,JZBU
جازان - الرئيسي,GOVT,2022,12,3877059.52,183,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,1,1675262.25,5737,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,2,1011712.60,5348,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,3,1526096.72,6223,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,4,1662408.16,6061,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,5,1734878.01,6170,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,6,2468994.04,6864,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,7,1490706.17,6836,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,8,1917531.38,7089,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,9,1793875.39,7470,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,10,1949622.83,7730,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,11,1557227.83,7495,Jazan - Main,JZBU
جازان - الرئيسي,RES,2022,12,1544472.50,7823,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,2,408792.50,1,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,3,207637.56,1,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,4,181456.82,1,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,5,160458.95,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,6,150944.92,1,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,8,186179.52,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,9,286874.06,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,10,158416.48,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,11,138738.54,2,Jazan - Main,JZBU
جازان - الرئيسي,TANKER,2022,12,152293.11,2,Jazan - Main,JZBU
حبونا,COM,2022,1,9968.34,5,Hubuna,NJ
حبونا,COM,2022,2,77.77,3,Hubuna,NJ
حبونا,COM,2022,3,738.79,5,Hubuna,NJ
حبونا,COM,2022,4,225.42,3,Hubuna,NJ
حبونا,COM,2022,5,629.12,4,Hubuna,NJ
حبونا,COM,2022,6,1180.52,4,Hubuna,NJ
حبونا,COM,2022,7,346.81,3,Hubuna,NJ
حبونا,COM,2022,8,893.23,4,Hubuna,NJ
حبونا,COM,2022,9,46.62,1,Hubuna,NJ
حبونا,COM,2022,10,1687.23,4,Hubuna,NJ
حبونا,COM,2022,11,1460.03,1,Hubuna,NJ
حبونا,COM,2022,12,1139.04,7,Hubuna,NJ
حبونا,GOVT,2022,1,862.50,1,Hubuna,NJ
حبونا,GOVT,2022,3,469.20,1,Hubuna,NJ
حبونا,GOVT,2022,5,2287.13,6,Hubuna,NJ
حبونا,GOVT,2022,8,149182.02,349,Hubuna,NJ
حبونا,GOVT,2022,9,1020.30,2,Hubuna,NJ
حبونا,GOVT,2022,12,8402.44,12,Hubuna,NJ
حبونا,RES,2022,1,118247.40,1012,Hubuna,NJ
حبونا,RES,2022,2,87420.04,999,Hubuna,NJ
حبونا,RES,2022,3,103795.93,1209,Hubuna,NJ
حبونا,RES,2022,4,82940.80,1121,Hubuna,NJ
حبونا,RES,2022,5,78389.43,976,Hubuna,NJ
حبونا,RES,2022,6,104973.97,1188,Hubuna,NJ
حبونا,RES,2022,7,81934.94,1121,Hubuna,NJ
حبونا,RES,2022,8,92403.91,1197,Hubuna,NJ
حبونا,RES,2022,9,75572.82,1129,Hubuna,NJ
حبونا,RES,2022,10,99244.00,1232,Hubuna,NJ
حبونا,RES,2022,11,114854.17,1320,Hubuna,NJ
حبونا,RES,2022,12,106545.57,1305,Hubuna,NJ
حبونا,TANKER,2022,5,186036.55,1,Hubuna,NJ
حبونا,TANKER,2022,6,144984.60,1,Hubuna,NJ
خباش,COM,2022,1,227.85,6,Khubash,NJ
خباش,COM,2022,2,25.50,1,Khubash,NJ
خباش,COM,2022,3,144.83,4,Khubash,NJ
خباش,COM,2022,4,158.10,3,Khubash,NJ
خباش,COM,2022,5,411.61,4,Khubash,NJ
خباش,COM,2022,6,56.92,3,Khubash,NJ
خباش,COM,2022,7,126.11,3,Khubash,NJ
خباش,COM,2022,8,25.04,3,Khubash,NJ
خباش,COM,2022,9,68.50,6,Khubash,NJ
خباش,COM,2022,10,56.57,2,Khubash,NJ
خباش,COM,2022,11,46.80,2,Khubash,NJ
خباش,COM,2022,12,54.74,2,Khubash,NJ
خباش,RES,2022,1,38339.46,252,Khubash,NJ
خباش,RES,2022,2,9584.39,222,Khubash,NJ
خباش,RES,2022,3,18838.08,271,Khubash,NJ
خباش,RES,2022,4,11158.40,264,Khubash,NJ
خباش,RES,2022,5,12780.23,244,Khubash,NJ
خباش,RES,2022,6,9600.38,251,Khubash,NJ
خباش,RES,2022,7,4387.00,251,Khubash,NJ
خباش,RES,2022,8,10424.97,245,Khubash,NJ
خباش,RES,2022,9,5991.46,221,Khubash,NJ
خباش,RES,2022,10,6781.22,265,Khubash,NJ
خباش,RES,2022,11,6543.81,247,Khubash,NJ
خباش,RES,2022,12,10365.75,274,Khubash,NJ
خميس مشيط,COM,2022,1,124135.14,123,Khamis Mushait,AS
خميس مشيط,COM,2022,2,882023.88,128,Khamis Mushait,AS
